step,g_scalar,accum_norm,ema_grad_norm,loss_pos,loss_neg
1925,-126521.7266,100.0000,22.9413,468.9882,722.0316
1926,-2463.2683,100.0000,22.9458,90.6151,95.5417
1927,1132.9326,100.0000,22.9443,46.6656,44.3997
1928,7969.8755,100.0000,22.9472,133.7719,117.8322
1929,-2750.4102,100.0000,22.9465,59.8910,65.3918
1930,-6450.1191,100.0000,22.9485,239.5969,252.4971
1931,5424.2822,100.0000,22.9510,80.1851,69.3365
1932,-2071.6858,100.0000,22.9461,71.6653,75.8087
1933,-63426.3320,100.0000,22.9448,370.9915,497.8441
1934,-54967.4375,100.0000,22.9472,199.5660,309.5009
1935,11595.5469,100.0000,22.9460,75.5653,52.3742
1936,9410.1279,100.0000,22.9437,74.6857,55.8654
1937,792.0609,100.0000,22.9454,53.1665,51.5824
1938,32817.0938,100.0000,22.9460,519.0583,453.4242
1939,23519.3145,100.0000,22.9425,132.4562,85.4175
1940,-85862.0781,100.0000,22.9436,190.2439,361.9681
1941,-714.5281,100.0000,22.9476,28.7890,30.2181
1942,-27243.1484,100.0000,22.9460,321.2913,375.7776
1943,-5939.3008,100.0000,22.9498,211.8245,223.7031
1944,-8353.7256,100.0000,22.9491,127.7777,144.4852
1945,-4195.5718,100.0000,22.9463,103.4906,111.8817
1946,-10409.5000,100.0000,22.9461,48.9203,69.7393
1947,36095.9609,100.0000,22.9438,295.1344,222.9425
1948,35974.3594,100.0000,22.9409,256.3643,184.4155
1949,57821.7148,100.0000,22.9416,375.2091,259.5657
1950,-5446.1558,100.0000,22.9422,47.7173,58.6097
1951,-7542.4502,100.0000,22.9434,99.5079,114.5928
1952,44133.5859,100.0000,22.9417,213.5103,125.2431
1953,-23069.3594,100.0000,22.9382,121.5756,167.7144
1954,-10646.2842,100.0000,22.9396,44.0071,65.2997
1955,4384.2925,100.0000,22.9371,78.7452,69.9766
1956,-4110.6719,100.0000,22.9414,79.8110,88.0323
1957,-21356.4082,100.0000,22.9449,56.6310,99.3438
1958,-73955.7109,100.0000,22.9458,183.8321,331.7436
1959,-2715.3550,100.0000,22.9437,93.7615,99.1922
1960,3292.5720,100.0000,22.9444,74.4159,67.8307
1961,-8694.5596,100.0000,22.9436,34.6460,52.0351
1962,15609.0088,100.0000,22.9386,87.6367,56.4187
1963,15678.1162,100.0000,22.9397,295.2024,263.8461
1964,676.3630,100.0000,22.9442,26.9878,25.6350
1965,-21098.2812,100.0000,22.9467,476.8625,519.0590
1966,19053.6953,100.0000,22.9438,95.8796,57.7722
1967,64679.6719,100.0000,22.9448,259.8641,130.5047
1968,1015.9034,100.0000,22.9447,51.6859,49.6541
1969,11713.3848,100.0000,22.9441,80.6124,57.1857
1970,-32270.4004,100.0000,22.9481,358.8940,423.4348
1971,-48627.0586,100.0000,22.9475,243.8308,341.0849
1972,-754.2343,100.0000,22.9404,77.4162,78.9246
1973,-14791.9346,100.0000,22.9401,112.9812,142.5651
1974,177371.6406,100.0000,22.9405,549.0518,194.3085
1975,90063.6328,100.0000,22.9406,327.0640,146.9368
1976,71638.5312,100.0000,22.9426,272.2731,128.9960
1977,87466.2188,100.0000,22.9445,777.1890,602.2566
1978,-8457.1270,100.0000,22.9408,59.9025,76.8167
1979,-15228.6152,100.0000,22.9405,54.2484,84.7057
1980,-1388.6719,100.0000,22.9400,159.5915,162.3688
1981,5574.5352,100.0000,22.9413,85.5022,74.3531
1982,14652.2520,100.0000,22.9405,217.2240,187.9195
1983,-2183.3420,100.0000,22.9428,33.2798,37.6464
1984,-20248.2109,100.0000,22.9461,55.3110,95.8074
1985,-1071.9070,100.0000,22.9434,68.3950,70.5388
1986,-9673.7900,100.0000,22.9441,184.0788,203.4263
1987,-86407.8672,100.0000,22.9439,616.8550,789.6707
1988,99820.3281,100.0000,22.9426,432.9710,233.3304
1989,100546.9297,100.0000,22.9407,427.7104,226.6165
1990,8443.6953,100.0000,22.9416,212.9230,196.0357
1991,-9957.4131,100.0000,22.9441,60.7556,80.6705
1992,-3525.9819,100.0000,22.9459,58.3632,65.4152
1993,702.6825,100.0000,22.9452,149.6065,148.2011
1994,-9252.2432,100.0000,22.9434,119.0676,137.5720
1995,24999.7246,100.0000,22.9382,454.0718,404.0724
1996,-20199.3945,100.0000,22.9408,70.1757,110.5745
1997,124406.5078,100.0000,22.9417,330.6573,81.8443
1998,2002.0790,100.0000,22.9390,41.2189,37.2147
1999,135209.8438,100.0000,22.9414,559.5271,289.1074
2000,41444.1523,100.0000,22.9419,416.7779,333.8896
2001,-667.5339,100.0000,22.9447,85.4856,86.8207
2002,-860.8436,100.0000,22.9420,107.7441,109.4658
2003,-81.8634,100.0000,22.9408,276.6747,276.8384
2004,10024.1475,100.0000,22.9393,75.4516,55.4033
2005,-44022.8594,100.0000,22.9397,90.0816,178.1274
2006,5648.3555,100.0000,22.9394,54.7178,43.4210
2007,21191.9629,100.0000,22.9409,147.4090,105.0251
2008,-87310.1484,100.0000,22.9404,167.0674,341.6877
2009,-56891.4102,100.0000,22.9398,120.8945,234.6774
2010,-1255.5312,100.0000,22.9423,185.7545,188.2656
2011,-3.2425,100.0000,22.9376,218.9940,219.0005
2012,-18612.1602,100.0000,22.9416,54.5428,91.7671
2013,41172.4258,100.0000,22.9419,235.6303,153.2854
2014,-16717.0801,100.0000,22.9426,92.4483,125.8825
2015,4517.4082,100.0000,22.9437,50.3609,41.3261
2016,5354.3320,100.0000,22.9437,61.7039,50.9952
2017,-29336.3652,100.0000,22.9425,99.3472,158.0200
2018,18429.9473,100.0000,22.9414,232.1935,195.3336
2019,37528.6094,100.0000,22.9387,425.4363,350.3791
2020,-6649.9326,100.0000,22.9384,99.5300,112.8299
2021,28817.6992,100.0000,22.9417,159.5727,101.9373
2022,-24154.1367,100.0000,22.9456,165.1090,213.4173
2023,15319.7363,100.0000,22.9442,135.1983,104.5589
2024,-76664.2656,100.0000,22.9378,183.5502,336.8788
2025,4286.1250,100.0000,22.9388,111.4570,102.8847
2026,5093.4829,100.0000,22.9389,147.8084,137.6214
2027,-114799.0469,100.0000,22.9390,150.9487,380.5468
2028,-62620.2617,100.0000,22.9408,131.8570,257.0975
2029,-27053.3555,100.0000,22.9415,120.3333,174.4400
2030,73937.6094,100.0000,22.9400,409.9115,262.0363
2031,-5215.5859,100.0000,22.9423,49.0809,59.5121
2032,-23315.8867,100.0000,22.9430,104.3327,150.9645
2033,18739.8066,100.0000,22.9469,294.0401,256.5605
2034,-33493.0430,100.0000,22.9459,854.5170,921.5031
2035,1739.8376,100.0000,22.9432,638.3107,634.8310
2036,12295.0283,100.0000,22.9404,114.1372,89.5471
2037,-475245.1250,100.0000,22.9417,1159.1526,2109.6428
2038,5025.7246,100.0000,22.9360,54.6950,44.6435
2039,28226.8340,100.0000,22.9322,162.1267,105.6730
2040,-11263.5459,100.0000,22.9333,84.8759,107.4030
2041,-61035.9648,100.0000,22.9317,477.2113,599.2832
2042,161827.8125,100.0000,22.9299,811.0914,487.4357
2043,12243.8984,100.0000,22.9330,84.0475,59.5597
2044,-29824.2793,100.0000,22.9407,436.7464,496.3950
2045,-20319.3047,100.0000,22.9425,39.4793,80.1179
2046,-13738.6914,100.0000,22.9405,62.4434,89.9208
2047,-11985.3291,100.0000,22.9388,209.6718,233.6425
2048,-14317.7949,100.0000,22.9384,38.7865,67.4221
2049,147284.1562,100.0000,22.9405,641.2014,346.6331
2050,41441.7031,100.0000,22.9411,168.2150,85.3316
2051,101512.8047,100.0000,22.9400,606.0328,403.0072
2052,-4498.2412,100.0000,22.9412,38.1222,47.1187
2053,9307.5254,100.0000,22.9401,184.9057,166.2907
2054,1907.5737,100.0000,22.9417,89.1790,85.3638
2055,953.1250,100.0000,22.9398,202.2491,200.3428
2056,-138711.9688,100.0000,22.9422,1627.4135,1904.8374
2057,78374.6328,100.0000,22.9380,574.5571,417.8078
2058,-16539.4824,100.0000,22.9354,36.9578,70.0368
2059,-4969.0322,100.0000,22.9393,161.6259,171.5639
2060,22770.7402,100.0000,22.9353,142.9903,97.4488
2061,-69748.5078,100.0000,22.9351,436.7463,576.2433
2062,4350.2046,100.0000,22.9356,181.0757,172.3753
2063,3967.3118,100.0000,22.9361,102.8034,94.8688
2064,5486.8433,100.0000,22.9350,70.4751,59.5014
2065,-90154.0781,100.0000,22.9354,212.0818,392.3900
2066,1159.2598,100.0000,22.9350,51.8671,49.5485
2067,-15149.8262,100.0000,22.9359,419.8588,450.1585
2068,-203857.7500,100.0000,22.9387,613.9717,1021.6873
2069,9443.1289,100.0000,22.9387,60.4168,41.5305
2070,8865.3105,100.0000,22.9382,218.9262,201.1956
2071,-101092.0391,100.0000,22.9388,483.0344,685.2184
2072,-30391.9512,100.0000,22.9484,39.5521,100.3360
2073,-6076.5571,100.0000,22.9478,39.4925,51.6456
2074,-25735.0918,100.0000,22.9462,159.3897,210.8599
2075,5258.2090,100.0000,22.9447,1011.0539,1000.5375
2076,16418.6855,100.0000,22.9471,231.0008,198.1634
2077,29520.0117,100.0000,22.9474,225.0706,166.0305
2078,4078.2490,100.0000,22.9488,70.2933,62.1368
2079,-7777.6680,100.0000,22.9466,64.1547,79.7100
2080,8220.1689,100.0000,22.9415,72.4320,55.9916
2081,-8759.9941,100.0000,22.9384,39.0000,56.5199
2082,6309.3872,100.0000,22.9388,409.3714,396.7526
2083,26498.9629,100.0000,22.9365,201.3431,148.3452
2084,-2852.1003,100.0000,22.9389,36.8068,42.5110
2085,13936.8936,100.0000,22.9425,71.0827,43.2090
2086,40088.3164,100.0000,22.9418,396.7615,316.5849
2087,-5439.4419,100.0000,22.9390,46.8652,57.7441
2088,29134.4902,100.0000,22.9397,324.5612,266.2922
2089,-56927.1016,100.0000,22.9406,115.5052,229.3594
2090,-17932.3652,100.0000,22.9394,100.1166,135.9813
2091,-2054.2908,100.0000,22.9391,288.3462,292.4547
2092,760.7498,100.0000,22.9395,198.1903,196.6688
2093,-11229.6064,100.0000,22.9420,116.7524,139.2117
2094,-21617.6680,100.0000,22.9431,184.7351,227.9704
2095,-7199.7490,100.0000,22.9454,93.6777,108.0772
2096,-18535.1328,100.0000,22.9425,134.7057,171.7760
2097,-9513.8857,100.0000,22.9430,58.5764,77.6042
2098,-55778.6562,100.0000,22.9435,191.2170,302.7744
2099,29306.4121,100.0000,22.9397,410.9011,352.2882
2100,-12409.8584,100.0000,22.9410,65.9478,90.7675
2101,7477.4971,100.0000,22.9417,60.7423,45.7873
2102,-18986.6758,100.0000,22.9399,93.9248,131.8982
2103,-55702.0234,100.0000,22.9412,123.4532,234.8573
2104,-10770.2100,100.0000,22.9426,135.1892,156.7296
2105,4068.4739,100.0000,22.9432,89.1283,80.9914
2106,190802.6406,100.0000,22.9442,736.1031,354.4979
2107,-36872.5820,100.0000,22.9455,83.0335,156.7787
2108,12894.7334,100.0000,22.9453,120.8508,95.0614
2109,-2225.1853,100.0000,22.9424,41.8386,46.2890
2110,8993.1582,100.0000,22.9451,54.2864,36.3001
2111,-53139.7539,100.0000,22.9430,172.1725,278.4520
2112,-122414.1250,100.0000,22.9403,574.0210,818.8492
2113,190832.8438,100.0000,22.9401,598.3661,216.7005
2114,9533.0586,100.0000,22.9401,197.6110,178.5448
2115,-239281.8906,100.0000,22.9425,977.4387,1456.0024
2116,14141.0137,100.0000,22.9434,85.2807,56.9987
2117,-2842.4377,100.0000,22.9429,35.2934,40.9783
2118,-31489.1934,100.0000,22.9404,65.9565,128.9348
2119,-20213.3711,100.0000,22.9434,243.6999,284.1266
2120,60277.3594,100.0000,22.9494,432.0297,311.4749
2121,-10285.5742,100.0000,22.9462,43.1822,63.7534
2122,31825.5059,100.0000,22.9449,113.3216,49.6706
2123,-143055.2031,100.0000,22.9399,333.4104,619.5208
2124,-1425.4131,100.0000,22.9388,56.0357,58.8865
2125,85074.6016,100.0000,22.9386,659.0451,488.8959
2126,23702.7520,100.0000,22.9413,126.8508,79.4453
2127,-349475.8438,100.0000,22.9394,516.5278,1215.4795
2128,8863.6699,100.0000,22.9402,105.1339,87.4066
2129,38091.7500,100.0000,22.9355,167.8052,91.6217
2130,13369.3369,100.0000,22.9378,76.1167,49.3780
2131,-31688.4688,100.0000,22.9364,137.2375,200.6144
2132,-8799.5527,100.0000,22.9380,174.4253,192.0244
2133,1895.3094,100.0000,22.9342,74.9507,71.1601
2134,8837.7188,100.0000,22.9382,96.2866,78.6112
2135,6223.8008,100.0000,22.9419,306.6962,294.2486
2136,-69813.2031,100.0000,22.9423,593.9260,733.5524
2137,-15916.6338,100.0000,22.9407,252.8959,284.7292
2138,-11808.1855,100.0000,22.9423,107.3793,130.9957
2139,-765.0909,100.0000,22.9431,58.9000,60.4302
2140,-11180.5195,100.0000,22.9400,129.6953,152.0564
2141,100018.0625,100.0000,22.9407,613.3752,413.3391
2142,-99588.4062,100.0000,22.9408,144.8253,344.0021
2143,67885.6484,100.0000,22.9398,295.5912,159.8199
2144,-21786.0215,100.0000,22.9371,91.8437,135.4157
2145,3953.6284,100.0000,22.9351,200.3619,192.4546
2146,9307.4648,100.0000,22.9354,942.4150,923.8001
2147,5931.3374,100.0000,22.9352,59.3259,47.4632
2148,25540.8164,100.0000,22.9349,176.2296,125.1479
2149,-14596.8135,100.0000,22.9342,76.1032,105.2968
2150,20338.0352,100.0000,22.9394,85.4034,44.7273
2151,-5243.4443,100.0000,22.9388,29.7424,40.2293
2152,2067.6650,100.0000,22.9371,133.1471,129.0118
2153,3080.7800,100.0000,22.9361,267.9691,261.8076
2154,-4998.7642,100.0000,22.9369,57.6957,67.6932
2155,-1838.7031,100.0000,22.9394,67.9764,71.6539
2156,-71883.9141,100.0000,22.9407,283.6818,427.4496
2157,371.3608,100.0000,22.9400,140.9002,140.1575
2158,4871.2007,100.0000,22.9441,143.5330,133.7906
2159,-548.0576,100.0000,22.9427,190.7583,191.8544
2160,19318.2461,100.0000,22.9415,89.3372,50.7007
2161,61432.7695,100.0000,22.9437,269.3692,146.5037
2162,32450.2637,100.0000,22.9418,300.9849,236.0844
2163,58.6224,100.0000,22.9391,54.2355,54.1183
2164,-2544.3000,100.0000,22.9408,57.0019,62.0905
2165,18258.6641,100.0000,22.9468,130.8702,94.3529
2166,-19819.6953,100.0000,22.9463,75.9981,115.6375
2167,-248038.5781,100.0000,22.9423,118.7843,614.8615
2168,13731.8877,100.0000,22.9407,155.3906,127.9268
2169,-3696.0679,100.0000,22.9418,43.3886,50.7808
2170,51251.1445,100.0000,22.9441,309.9857,207.4834
2171,-2069.2500,100.0000,22.9471,41.2466,45.3851
2172,102948.5625,100.0000,22.9460,629.5459,423.6488
2173,-1344.9059,100.0000,22.9436,68.2543,70.9441
2174,-9723.8770,100.0000,22.9414,73.6772,93.1249
2175,2457.0007,100.0000,22.9444,128.5782,123.6642
2176,139355.1250,100.0000,22.9406,644.6833,365.9731
2177,785.0370,100.0000,22.9411,28.9269,27.3568
2178,-107550.2344,100.0000,22.9426,260.4842,475.5847
2179,46473.4961,100.0000,22.9437,476.1473,383.2003
2180,6578.0049,100.0000,22.9489,57.4827,44.3267
2181,6135.2026,100.0000,22.9475,52.8788,40.6084
2182,11429.5537,100.0000,22.9456,143.3713,120.5122
2183,17781.4336,100.0000,22.9446,106.7310,71.1682
2184,33405.5781,100.0000,22.9447,309.2811,242.4699
2185,28340.2168,100.0000,22.9442,122.1712,65.4908
2186,56748.1992,100.0000,22.9445,292.5800,179.0836
2187,954.0176,100.0000,22.9444,209.4782,207.5702
2188,-6341.9380,100.0000,22.9447,94.0364,106.7203
2189,-35208.5430,100.0000,22.9452,172.2301,242.6472
2190,-30228.2148,100.0000,22.9458,56.4250,116.8815
2191,-20104.7891,100.0000,22.9432,205.8719,246.0815
2192,9569.8701,100.0000,22.9436,82.6285,63.4888
2193,23062.7129,100.0000,22.9449,235.3626,189.2372
2194,15254.6992,100.0000,22.9430,165.2380,134.7286
2195,-79976.9453,100.0000,22.9399,197.7097,357.6635
2196,10516.8574,100.0000,22.9409,84.6690,63.6352
2197,6842.6616,100.0000,22.9386,38.0559,24.3706
2198,1185.1329,100.0000,22.9405,49.9434,47.5731
2199,-4221.2832,100.0000,22.9445,85.2446,93.6871
2200,4119.6177,100.0000,22.9458,93.6489,85.4097
2201,-4427.7285,100.0000,22.9445,45.5642,54.4196
2202,-24479.3242,100.0000,22.9468,112.5422,161.5009
2203,-81100.3594,100.0000,22.9483,287.4041,449.6049
2204,45633.7109,100.0000,22.9473,387.8651,296.5977
2205,-61067.2930,100.0000,22.9496,134.6514,256.7860
2206,-80876.8125,100.0000,22.9497,188.5108,350.2645
2207,3279.8921,100.0000,22.9453,135.8484,129.2886
2208,43913.2344,100.0000,22.9430,211.2339,123.4074
2209,5900.7437,100.0000,22.9448,54.2329,42.4314
2210,20544.7656,100.0000,22.9458,148.6846,107.5951
2211,84188.3516,100.0000,22.9448,553.6980,385.3213
2212,589.9200,100.0000,22.9420,54.8012,53.6214
2213,-19346.2070,100.0000,22.9424,50.5720,89.2644
2214,-12167.7852,100.0000,22.9442,275.7361,300.0717
2215,2198.2271,100.0000,22.9398,278.8161,274.4197
2216,13150.3447,100.0000,22.9398,262.0878,235.7871
2217,-97387.1172,100.0000,22.9379,430.5467,625.3209
2218,-35014.0898,100.0000,22.9366,250.3628,320.3910
2219,-4879.4897,100.0000,22.9382,70.3908,80.1498
2220,9521.5869,100.0000,22.9357,88.3769,69.3337
2221,-135204.8125,100.0000,22.9348,169.6506,440.0603
2222,5259.8267,100.0000,22.9375,87.3871,76.8675
2223,-48945.5508,100.0000,22.9395,122.3537,220.2448
2224,-10727.7109,100.0000,22.9391,48.3307,69.7861
2225,-20806.1973,100.0000,22.9415,174.5440,216.1564
2226,-5696.4399,100.0000,22.9396,38.7436,50.1364
2227,-20183.9297,100.0000,22.9403,464.2144,504.5823
2228,-6965.3320,100.0000,22.9428,68.4397,82.3704
2229,1847.5417,100.0000,22.9432,73.1472,69.4521
2230,10252.7695,100.0000,22.9450,96.7707,76.2651
2231,10709.4727,100.0000,22.9455,219.4580,198.0390
2232,31634.6621,100.0000,22.9449,134.1512,70.8819
2233,-40308.2109,100.0000,22.9440,57.0405,137.6570
2234,2827.9189,100.0000,22.9481,85.6933,80.0374
2235,60499.2617,100.0000,22.9491,265.4311,144.4326
2236,4211.4678,100.0000,22.9505,64.5422,56.1193
2237,10171.6006,100.0000,22.9461,212.6193,192.2761
2238,-148041.6875,100.0000,22.9457,423.9665,720.0499
2239,-3636.1809,100.0000,22.9470,66.9462,74.2186
2240,35245.0781,100.0000,22.9506,309.2966,238.8065
2241,21977.2031,100.0000,22.9470,158.9420,114.9876
2242,-1802.8107,100.0000,22.9461,149.5436,153.1492
2243,33090.3477,100.0000,22.9433,278.7712,212.5905
2244,-161832.4688,100.0000,22.9462,368.9364,692.6013
2245,-2156.3416,100.0000,22.9451,47.7250,52.0377
2246,-185445.1406,100.0000,22.9451,394.9030,765.7933
2247,3629.3716,100.0000,22.9437,41.8695,34.6107
2248,-77140.6562,100.0000,22.9364,112.2076,266.4889
2249,96866.6172,100.0000,22.9358,448.4988,254.7656
2250,-28539.3516,100.0000,22.9352,278.6176,335.6963
2251,-24902.7715,100.0000,22.9341,66.3546,116.1601
2252,16383.3613,100.0000,22.9367,107.4245,74.6578
2253,-51499.6484,100.0000,22.9376,192.2439,295.2432
2254,-25147.4883,100.0000,22.9374,115.1264,165.4213
2255,-4770.9810,100.0000,22.9407,248.1159,257.6578
2256,2646.2642,100.0000,22.9345,32.6700,27.3775
2257,6101.7988,100.0000,22.9345,162.7262,150.5226
2258,-4642.8682,100.0000,22.9366,65.6202,74.9060
2259,2799.3240,100.0000,22.9390,86.2906,80.6919
2260,-3348.9380,100.0000,22.9408,413.8952,420.5931
2261,6199.7529,100.0000,22.9374,72.4659,60.0664
2262,337.7028,100.0000,22.9384,27.8802,27.2048
2263,-13193.1689,100.0000,22.9386,34.4176,60.8039
2264,99867.5547,100.0000,22.9395,263.4275,63.6924
2265,23548.4004,100.0000,22.9404,242.0766,194.9798
2266,-25389.1719,100.0000,22.9434,89.8915,140.6699
2267,15182.5674,100.0000,22.9444,153.0407,122.6755
2268,2309.6694,100.0000,22.9406,137.9020,133.2827
2269,-31534.6641,100.0000,22.9411,104.3750,167.4443
2270,26735.5273,100.0000,22.9444,223.7471,170.2761
2271,19046.2793,100.0000,22.9393,352.5005,314.4080
2272,4977.2451,100.0000,22.9405,83.4526,73.4981
2273,109342.1484,100.0000,22.9422,296.2409,77.5566
2274,-16152.9082,100.0000,22.9449,72.6177,104.9235
2275,5334.6938,100.0000,22.9428,71.3494,60.6801
2276,5831.3521,100.0000,22.9449,144.1498,132.4871
2277,148632.3750,100.0000,22.9449,583.4678,286.2031
2278,15162.3994,100.0000,22.9421,104.0787,73.7539
2279,-52578.3672,100.0000,22.9394,548.4610,653.6177
2280,245.1363,100.0000,22.9430,37.8157,37.3254
2281,-13602.2871,100.0000,22.9402,103.1936,130.3981
2282,-7531.3418,100.0000,22.9405,289.6662,304.7289
2283,15474.1406,100.0000,22.9407,149.7589,118.8106
2284,57005.4609,100.0000,22.9436,1067.7756,953.7647
2285,-10395.9619,100.0000,22.9443,76.8840,97.6759
2286,-11707.7480,100.0000,22.9441,134.7561,158.1716
2287,-32326.2871,100.0000,22.9444,116.9847,181.6373
2288,35818.0469,100.0000,22.9450,223.4191,151.7831
2289,187147.9531,100.0000,22.9485,2597.5867,2223.2908
2290,-3636.7722,100.0000,22.9471,215.2671,222.5406
2291,-38114.3047,100.0000,22.9472,128.4979,204.7265
2292,-2476.1733,100.0000,22.9459,93.0798,98.0322
2293,26381.7617,100.0000,22.9492,94.9199,42.1564
2294,39102.1484,100.0000,22.9521,233.7115,155.5072
2295,16221.2217,100.0000,22.9520,182.2730,149.8306
2296,13605.9414,100.0000,22.9524,238.5616,211.3497
2297,-40964.9648,100.0000,22.9513,198.7339,280.6638
2298,5582.1572,100.0000,22.9540,57.1670,46.0027
2299,20639.1289,100.0000,22.9504,194.1542,152.8760
2300,-30160.0000,100.0000,22.9484,88.7510,149.0710
2301,3531.3530,100.0000,22.9450,93.3360,86.2733
2302,15208.9502,100.0000,22.9427,89.9843,59.5664
2303,15309.4102,100.0000,22.9456,114.3092,83.6904
2304,-32706.4824,100.0000,22.9444,128.6045,194.0175
2305,-28248.8594,100.0000,22.9445,89.4755,145.9733
2306,-4920.2729,100.0000,22.9437,84.8842,94.7248
2307,-19067.9473,100.0000,22.9446,81.3665,119.5024
2308,460.0639,100.0000,22.9453,74.6504,73.7303
2309,20165.1758,100.0000,22.9463,126.9284,86.5981
2310,-24102.1719,100.0000,22.9433,488.8442,537.0485
2311,294.7159,100.0000,22.9417,64.7424,64.1530
2312,-131622.6250,100.0000,22.9409,283.8949,547.1401
2313,1399.5533,100.0000,22.9392,64.8889,62.0898
2314,-19182.3848,100.0000,22.9379,83.4073,121.7720
2315,116351.8984,100.0000,22.9407,569.2535,336.5497
2316,6339.2637,100.0000,22.9416,161.4012,148.7226
2317,3252.9983,100.0000,22.9398,75.6126,69.1066
2318,118120.6719,100.0000,22.9432,334.5220,98.2806
2319,-84926.9141,100.0000,22.9453,541.1955,711.0493
2320,-107298.0625,100.0000,22.9469,415.4365,630.0327
2321,-1291.9274,100.0000,22.9456,71.0607,73.6445
2322,-7394.0029,100.0000,22.9470,40.9283,55.7164
2323,-67280.8281,100.0000,22.9443,181.4731,316.0347
2324,-33169.6914,100.0000,22.9405,95.9444,162.2838
2325,14707.6494,100.0000,22.9404,183.3201,153.9048
2326,-2551.6663,100.0000,22.9419,261.5020,266.6053
2327,-95971.6328,100.0000,22.9422,134.5105,326.4538
2328,21314.7363,100.0000,22.9415,111.5150,68.8855
2329,21212.2500,100.0000,22.9459,103.6439,61.2194
2330,-10511.1885,100.0000,22.9455,110.6550,131.6774
2331,-28752.9824,100.0000,22.9460,170.1262,227.6322
2332,34253.9375,100.0000,22.9456,743.8860,675.3782
2333,4485.4775,100.0000,22.9441,91.3158,82.3449
2334,2025.4554,100.0000,22.9435,31.4762,27.4253
2335,15694.5918,100.0000,22.9471,96.5043,65.1151
2336,6064.6724,100.0000,22.9465,61.3819,49.2526
2337,-2039.1921,100.0000,22.9476,165.8257,169.9041
2338,3380.2490,100.0000,22.9503,297.0734,290.3129
2339,21550.8203,100.0000,22.9458,105.7013,62.5996
2340,-1085.9871,100.0000,22.9482,33.6980,35.8700
2341,-25323.5254,100.0000,22.9447,106.6186,157.2656
2342,-21653.7363,100.0000,22.9492,95.2345,138.5420
2343,42609.3828,100.0000,22.9463,236.5362,151.3174
2344,-5345.8311,100.0000,22.9444,50.5153,61.2069
2345,-21640.4570,100.0000,22.9439,374.9520,418.2329
2346,28402.6953,100.0000,22.9456,162.5774,105.7720
2347,3646.6904,100.0000,22.9454,164.5733,157.2799
2348,-14322.6338,100.0000,22.9400,49.7666,78.4118
2349,-49208.4492,100.0000,22.9382,213.5340,311.9509
2350,11687.9160,100.0000,22.9393,89.2941,65.9183
2351,-3116.4666,100.0000,22.9396,123.3521,129.5850
2352,46574.1250,100.0000,22.9379,161.4209,68.2726
2353,-58149.8555,100.0000,22.9380,470.3676,586.6673
2354,-5486.6025,100.0000,22.9374,102.9405,113.9137
2355,-26781.4746,100.0000,22.9360,94.3898,147.9528
2356,3737.8960,100.0000,22.9368,105.3748,97.8991
2357,22427.8457,100.0000,22.9378,100.7406,55.8849
2358,8906.5059,100.0000,22.9376,49.4531,31.6400
2359,21590.4082,100.0000,22.9346,139.9671,96.7863
2360,-23046.4512,100.0000,22.9333,74.9086,121.0015
2361,48863.5195,100.0000,22.9366,207.0796,109.3526
2362,1830.5435,100.0000,22.9369,119.2259,115.5648
2363,-15287.6240,100.0000,22.9412,124.1259,154.7012
2364,-32991.8984,100.0000,22.9447,155.1462,221.1300
2365,4827.9038,100.0000,22.9454,190.7359,181.0801
2366,-768490.1875,100.0000,22.9444,577.4708,2114.4512
2367,-2644.7104,100.0000,22.9484,65.8790,71.1684
2368,9232.7881,100.0000,22.9475,155.2811,136.8156
2369,1106.5063,100.0000,22.9420,42.9344,40.7214
2370,29746.8418,100.0000,22.9417,358.7331,299.2394
2371,17411.0645,100.0000,22.9415,100.6584,65.8362
2372,-335.2585,100.0000,22.9415,191.1814,191.8519
2373,25208.5488,100.0000,22.9416,302.7225,252.3054
2374,1189.1194,100.0000,22.9405,46.5895,44.2113
2375,17558.1289,100.0000,22.9393,279.2980,244.1817
2376,-70388.7656,100.0000,22.9381,74.0527,214.8303
2377,-17081.9961,100.0000,22.9402,102.1555,136.3195
2378,12926.9482,100.0000,22.9384,80.2043,54.3504
2379,-3825.7676,100.0000,22.9402,109.2554,116.9070
2380,-50609.3281,100.0000,22.9380,248.1602,349.3789
2381,-39984.6953,100.0000,22.9387,68.4615,148.4309
2382,4608.6958,100.0000,22.9415,57.0184,47.8010
2383,-18628.3262,100.0000,22.9423,95.7249,132.9816
2384,-25940.5625,100.0000,22.9390,102.6061,154.4872
2385,41602.9219,100.0000,22.9399,258.4408,175.2350
2386,1342.8765,100.0000,22.9416,71.7277,69.0420
2387,4072.5974,100.0000,22.9458,73.6238,65.4786
2388,13304.7793,100.0000,22.9455,166.6258,140.0163
2389,10467.4990,100.0000,22.9420,445.4910,424.5560
2390,-19565.0898,100.0000,22.9428,73.6508,112.7810
2391,-21492.5762,100.0000,22.9392,183.7189,226.7040
2392,-51112.3828,100.0000,22.9407,208.8955,311.1203
2393,8931.1826,100.0000,22.9413,160.8998,143.0375
2394,1481.3232,100.0000,22.9440,66.2952,63.3325
2395,2874.5728,100.0000,22.9503,363.1033,357.3541
2396,15053.0322,100.0000,22.9483,133.8585,103.7524
2397,-51672.1953,100.0000,22.9465,126.5151,229.8595
